alpha,M,z,p,T,Re,rho
4.52396804386779,0.73981827317923,4251.46452195416,59646.841322996,260.515480607298,11387019.2944497,0.797738921814133
0.0227382410714423,0.640053300945272,2133.70635213341,78184.3205754743,274.280908711133,12114894.7597636,0.99319955202224
-0.0369695981667393,0.725144535751109,8396.41382943955,33605.0469072561,233.573310108643,7203777.70979548,0.501292170441068
-1.52205878032544,0.619507892561067,4009.95248431717,61560.3082706393,262.085308851938,9768046.49028906,0.818398560696429
4.0654598010935,0.790735216187929,2118.0872390579,78336.5439386878,274.382432946124,14989269.3095249,0.994765082823327
-1.24039193329074,0.796431458588018,3683.24657071342,64227.5549502461,264.208897290363,12971283.0173099,0.846994410383894
-3.83720843426437,0.759049532167522,6189.89878732402,45965.3500979039,247.915657882394,9575404.03593644,0.646003085239119
3.04767077469676,0.607967271211311,3428.86568969913,66368.4800497181,265.862373016956,10153040.5251714,0.869784116167319
-1.08909275337913,0.633629849638805,1514.67733410247,84403.8116687967,278.304597328334,12716248.505073,1.05670582899643
-2.4112826797776,0.568914682110577,7606.34909698526,37674.4356282392,238.708730869596,6166413.53598752,0.549904705520728
-0.910004122549929,0.731709192088632,5228.57018194527,52390.156008483,254.164293817356,10199955.0133477,0.718195275340832
-4.12079472439583,0.762645856695628,3112.57803223726,69110.6441386755,267.918242790458,13136386.3800708,0.898771380729705
-3.63357483884095,0.773801223998103,1810.84791253643,81380.0276982124,276.379488568513,15102059.3959356,1.02594587599105
4.49382682541946,0.6625179678051,1786.99415523579,81620.2681082535,276.534537990967,12959354.4242068,1.02839761760508
4.60522527033388,0.67756731682903,4662.78241620602,56499.0324428429,257.841914294661,10005817.8758889,0.763474564717284
0.783583625883439,0.542225729905576,3717.7044556103,63941.9025110252,263.984921038533,8801071.36304748,0.843942859411593
-4.4804915479296,0.768838995444674,6584.36004012248,43521.1640549236,245.351659739204,9302810.03547951,0.618044494084212
-2.51275479655972,0.631328971757345,606.198522996094,94251.4324277061,284.209709600525,13786010.6905741,1.15547743941376
-1.37060136828678,0.555880341752526,7529.72111317828,38089.4403360538,239.206812764341,6075685.44479728,0.554804496433906
3.47682308029104,0.768586155666962,5974.7709328665,47344.4482710062,249.313988936368,9916947.1199853,0.661652947713196
-4.92022781764197,0.727339338292781,1173.74557995419,87996.568529932,280.520653730298,15069774.6194711,1.09298277366507
-4.65787559218442,0.762193294506427,7642.30945655041,37480.9465957963,238.474988532422,8228966.34105629,0.547616753989149
-3.23083871812225,0.57906980473798,1605.8505476415,83463.4391889882,277.71197144033,11522139.0183149,1.04716254301378
1.57172757144844,0.699162217374313,5433.37036148226,50963.942558678,252.833092650365,9543023.68805003,0.702322545554705
2.47791168361256,0.696460576360825,4863.34718299352,55013.6822741768,256.538243310542,10077678.6497172,0.747180941127263
1.54579673554284,0.53416039303246,1385.1470750606,85754.5389840098,279.146544012106,10850966.0808532,1.07037827135473
-0.385748808141303,0.617180364560344,56.9873702843908,100642.272464947,287.779582093151,14170846.3482457,1.21852061195877
0.568404738825979,0.575564807501032,6844.3088353691,41968.7959564256,243.661992570101,6773887.12032032,0.600132488445552
-1.90422693996715,0.712288169621587,6803.5334339836,42209.2881609363,243.927032679107,8419623.35688412,0.60291555164578
2.63298124655526,0.578568069093658,3617.58358685778,64774.7552114922,264.635706685424,9484275.84833962,0.852832812514113
-2.95440942557875,0.767561330109828,447.615085978857,96062.0123126048,285.240501941137,17006636.0857213,1.17341844352971
2.04446671209017,0.744130746801208,5251.07617370468,52231.8635646331,254.01800487092,10349171.794531,0.716437688971048
-3.03019330312606,0.608775269503998,1457.37534312409,84999.2091977385,278.677060269693,12283302.5401271,1.06273770248917
-1.26225142196585,0.642185555713406,6428.60334392412,44473.3697088701,246.364078264493,7899717.64193197,0.628971237752953
1.27990503664653,0.70538775024912,4804.62169596377,55445.2799945805,256.919958976235,10267948.3064988,0.751923905356438
3.03933471519377,0.748905940317898,2095.42209007062,78557.8644544802,274.529756414541,14227004.9611048,0.997040206603304
-4.30535902201953,0.680537627778604,8286.78166021081,34147.419526414,234.28591920863,6843661.33636062,0.507833375296699
4.34890677728013,0.667561688531014,6765.14759539474,42436.7053186782,244.176540629934,7923348.45830123,0.60554453139582
2.98578098800467,0.59002154163084,7994.02710300402,35630.5571733719,236.188823830474,6128887.3645806,0.525620825413251
-0.0704111421660141,0.634280863042374,578.591049540039,94564.6297259391,284.38915817799,13885668.0624911,1.15858556331616
-0.547029908315127,0.710812447443192,1518.35141060329,84365.7516188121,278.280715831079,14260297.8869899,1.05631997419387
-0.417695791491393,0.764020858402578,6509.33925307491,43977.714452874,245.839294855013,9318416.96890977,0.623289113868244
-1.81773695386185,0.713573896493904,6133.18325484891,46325.730919243,248.284308843482,9055541.51774643,0.650101168409198
0.139229844424119,0.504676506709558,6892.42964127024,41686.4093431277,243.349207331743,5909081.15445677,0.596860731060988
0.159250594795997,0.699365026416967,4405.75795535349,58449.8176792218,259.512573290202,10598972.4507855,0.784750682768526
3.43150705049793,0.626760447248035,3634.9990332988,64629.2577483405,264.522506283558,10256639.1124259,0.85128133333266
3.18691891954088,0.626070757196628,5507.56156434442,50455.1067346721,252.350849831761,8480168.72484668,0.696639203701671
1.48031742887576,0.532491854875586,7595.93183484175,37730.6377839274,238.776443073529,5778194.86233961,0.55056886024884
-1.17433804171113,0.74061271774003,5916.93250975209,47720.8843548129,249.689938686611,9613948.28937734,0.665909550205259
3.34151367255136,0.589173173425057,4672.80562719142,56424.0396311725,257.776763423256,8691656.67591638,0.762653897560496
0.411292799490451,0.568730926284863,2511.22504948141,74577.2466118083,271.827037178371,10383109.7920328,0.955930075834384
-1.40399035500707,0.595834660645689,6209.28043172831,45842.717364875,247.789677193766,7501140.77750961,0.644607170561612
4.44711047992213,0.605909366259778,3252.83750473176,67883.5182536388,267.006556219244,10294719.850613,0.885826803564335
3.87531226259752,0.658225120521244,5096.97933705019,53323.4745264108,255.019634309174,9300144.05207859,0.728537880117318
0.624603257272465,0.664116610616217,8001.98960015347,35589.5397067833,236.137067599002,6892498.8643662,0.525130817248656
1.24870266605304,0.611100688234171,7511.00209550623,38191.3799449117,239.328486379209,6692863.81849981,0.556006498296366
0.957219328743092,0.612058467525657,8111.7932923875,35027.7925716024,235.423343599481,6275627.958294,0.518409123858459
-2.76718300380272,0.646958378811784,8476.78041469015,33211.9054553941,233.050927304514,6369660.93847151,0.496538191479669
-1.84661744953175,0.6947926679208,7194.330733432,39949.6603037604,241.386850232692,7875239.86124939,0.576644501523837
-0.220213582719616,0.783578164764822,21.9200063335931,101061.948677299,288.007519958832,18048826.1622539,1.22263342279508
-2.5224659314232,0.713992794891939,45.7255888089367,100776.896130084,287.852783672742,16410498.1590837,1.21984027357345
3.64771595188169,0.61316344177556,764.057148106075,92476.6711371499,283.18362853731,13196026.5525038,1.13782760960235
-2.87680752021549,0.747420496784533,2168.90395822209,77842.1637947186,274.052124271556,14099774.410394,0.989678544750885
-2.59917055216119,0.537596709960562,190.293162040877,99059.7646210899,286.913094446734,12194760.6140293,1.20298259756798
-3.21498779054148,0.517593602341551,3626.34106007512,64701.5577276523,264.578783109512,8477414.36314792,0.85205237072738
-2.57724344195044,0.523542869375613,2878.89399163419,71194.9935265507,269.437189054378,9224968.68592287,0.920670764841449
-0.550417539617273,0.545418721532462,4843.72719982122,55157.5738700463,256.665773201162,7907884.88261035,0.74876299554187
-1.79731923161491,0.588736910215722,8367.05625380195,33749.5959721507,233.764134350287,5867835.91008873,0.503037433605809
4.28799602672322,0.58318325477844,2501.05751451203,74672.5948867055,271.893126155672,10657365.1504917,0.956919593693824
-0.616735202674953,0.503341959843343,2837.05306742183,71573.5100243871,269.709155061758,8905042.02889311,0.924632306727516
-2.98331524152496,0.654916441783245,7650.31049613126,37438.005672683,238.422981775147,7064580.8698777,0.547108685690892
4.10884632161241,0.527905503808957,2868.13817804655,71292.1415038313,269.507101842697,9311539.48858455,0.921687893992934
4.78149334734147,0.541215021330828,1187.43656564196,87849.9458273315,280.431662323327,11199162.9230282,1.09150787704107
-0.515242705732531,0.688192229980355,4474.70937518047,57921.2132726796,259.064389061327,10357525.1807445,0.778999021836327
-3.85116488291089,0.757841117567552,7615.56886374622,37624.750643776,238.64880238565,8205907.13565422,0.549317408811971
-2.24518501663664,0.792455933017736,3279.84497744365,67649.2693578862,266.831007646616,13428723.2584488,0.883350838668133
-0.861924814389018,0.665460806666946,6115.27583854773,46439.9919072661,248.40070704944,8460859.04120674,0.651399223060321
0.995272217448166,0.799399700795104,5616.27206230631,49716.9594529906,251.644231595009,10706778.943305,0.688375174004959
-2.20273583259323,0.66108811100547,3853.57624825551,62825.5458244496,263.101754386339,10586939.2940544,0.831992094467934
1.06624312247767,0.647323957472131,4103.46401363793,60813.6207798164,261.477483911353,10111921.9157012,0.810351346847187
2.28876922380129,0.592417516252902,8539.08602015803,32909.68561896,232.645940868973,5792175.59924398,0.492876383174558
-2.65077547373513,0.622317366760598,688.012156769423,93328.21416089,283.677920980999,13487275.5461636,1.14630409040992
-3.81461075118197,0.64067494567915,2320.12948422276,76385.8628265374,273.069158352552,11912808.0774648,0.974659155760086
-1.89058193049827,0.520658315885106,3847.08169615299,62878.5449610148,263.143968975006,8343411.77026546,0.832560366518553
-1.68385121571744,0.765109939039684,5269.95271178249,52099.3971549902,253.895307373414,10620333.8352646,0.714966080745646
-0.697513751752522,0.518694658265883,7892.14792791947,36158.7575626546,236.851038468523,5448769.59484743,0.531921343879049
0.133762862558394,0.625064958700756,4052.14551635322,61222.4842049949,261.811054143704,9814321.99280745,0.814760070993791
-4.24934948822475,0.744312447276968,3755.70376020039,63628.0856993637,263.737925558697,12035888.2981571,0.840587443997398
-2.1965306389966,0.610585930860576,6636.44365312657,43206.464409868,245.013116254677,7347180.65457663,0.61442329106039
3.27524948257388,0.681870769367089,4037.79793066376,61337.1911653311,261.904313450686,10721567.0142008,0.815995934524517
-4.81186435972401,0.741125405728233,7682.69228579603,37264.6219246171,238.212500142326,7966266.67003716,0.545056114974423
4.33763929498407,0.764712871724758,4000.85627081597,61633.3357015009,262.144434239696,12068481.4978299,0.819184593078239
2.46264902984418,0.776790569504889,4364.33103715064,58769.2840177762,259.781848258521,11821483.0541477,0.788221944732487
-0.0564579731504358,0.551865102381913,4221.23815868476,59883.6488856442,260.711951968549,8519859.36788823,0.800302486667156
0.831698931699582,0.571400015411406,1831.36002481985,81173.9004647743,276.246159838671,11130246.2337181,1.02384117410252
-2.47630487999977,0.76806664741982,754.05908586559,92588.2676817543,283.248615941874,16544990.6365454,1.13893931347169
-0.297711346148387,0.676025263690318,520.123493580116,95230.7067065636,284.769197291729,14879223.501199,1.16518911308294
4.68830579609553,0.644731724698431,8012.09539758482,35537.5364550563,236.071379915699,6683857.85472883,0.524509414768215
0.549421504601573,0.681642074970527,1856.81870430994,80918.6531233523,276.080678421985,13245703.0115604,1.02123351198235
0.23611975335597,0.742039856977305,7693.91223382054,37204.6981904879,238.139570480166,7966313.24999698,0.544346296979349
-2.51626249435534,0.65221156532576,6277.61889684068,45412.4340277086,247.345477170536,8152006.57139932,0.63970366718333
-0.0468106915787789,0.555487955176534,7821.41430687174,36529.196723381,237.310807005334,5880803.4459371,0.536329592379845
1.27077100219078,0.6331836221161,8454.87585279015,33318.6881604948,233.193306956864,6249313.51131087,0.497830492558542
1.92640078962711,0.621062982847823,1190.23032526625,87820.0505610049,280.413502885769,12848082.1398984,1.09120709925108
-1.01365694104266,0.789769768049836,3346.17508893413,67076.7329229017,266.399861921928,13296559.7387435,0.877292359107964
-1.28430701572784,0.68521712811865,8809.90622017167,31621.8019637529,230.885609568884,6498725.35339453,0.477199241858192
4.86990506718978,0.705589580980057,5715.92439938703,49048.0225005592,250.996491403984,9353111.06771992,0.680865816087874
-4.70040272155872,0.712692162970706,8082.03582908228,35179.3151076077,235.616767110965,7331544.7342699,0.52022420278771
3.91620368197016,0.597170012572518,4197.7406442493,60068.2649242147,260.86468581238,9240993.81402901,0.802299713215447
4.18634006531103,0.64777685159623,132.671471523719,99741.3152719129,287.287635435096,14771367.1652419,1.2096802186874
3.20063380741698,0.661973151674986,5580.04218342849,49961.983159241,251.879725807715,8899490.66275242,0.691120942594412
-4.06838057017233,0.544087770307429,1845.33836752854,81033.6737778166,276.155300611064,10584230.8242996,1.02240878132399
-2.21886816739884,0.664515051612337,4722.20323860438,56055.6273869421,257.455678949072,9754200.40830116,0.758619239481525
-1.5667712959058,0.705141241061188,6399.01854527719,44656.125613651,246.556379455698,8701341.31623906,0.631063280737823
1.94570865767284,0.620679991342289,5441.33944903366,50909.0887046572,252.781293581281,8464839.63398395,0.701710387193429
-3.56305895091358,0.749911044579435,5290.21570464649,51957.504147372,253.763597919798,10387708.7151032,0.713388959732389
2.35479013586855,0.717162099582426,3732.52036882556,63819.3967515887,263.888617602634,11623485.9990324,0.842633367896354
-3.93028643923047,0.600562840771883,1996.22297628884,79532.4893555589,275.174550654123,11516992.7062235,1.00704467423317
1.60252488084801,0.633500840281655,3661.9217862211,64404.8522921986,264.347508389563,10339427.1291287,0.848887132878579
0.0332570769954827,0.607727288189219,106.963837341531,100046.608088465,287.45473505728,13890556.5609044,1.21267751523503
3.00992784876208,0.729345635718758,5481.96901907931,50630.1646839518,252.517201375984,9905190.23005287,0.698595704206755
2.30513555232136,0.717813500021494,8638.06975728998,32434.1366483714,232.002546577615,6940763.35193585,0.487101460947572
4.08728988625919,0.62278704682674,833.142525991928,91708.5255282218,282.734573581052,13317886.1278735,1.13016854144925
3.98634261126882,0.704056499279016,291.280164647446,97874.3863423202,286.256678929792,15824270.5250765,1.1913129042629
-1.58750329765522,0.782007199984423,7978.52439875419,35710.5265661386,236.289591408098,8137048.11126126,0.526575857678775
2.17237685908962,0.731499183283286,2004.01082660437,79455.6218687878,275.123929627072,14017590.8350036,1.0062564847506
-2.83055373095979,0.708753553778448,100.58781928443,100122.443921898,287.496179174651,16209065.1954841,1.2134217844851
-4.79607366883417,0.529810165884254,7188.91226842107,39980.3059920041,241.422070255263,6008732.54523841,0.577002655887548
2.62464976136852,0.608351916487706,1210.84988191342,87599.6609289789,280.279475767563,12560960.814974,1.08898914628323
0.0826617996649359,0.674609230864309,7915.31921490933,36038.0708424907,236.700425103089,7068574.44524504,0.530483312097942
-0.143783628412837,0.634885535704212,829.279761991035,91751.337952299,282.759681547058,13581452.4946978,1.13059573821869
4.10261906817537,0.513164761408943,2957.76245345438,70485.912603425,268.924544052546,8973209.38773786,0.913235159564837
1.13371157467536,0.561983015621284,5311.38613691606,51809.5911515159,253.625990110046,7767618.75776516,0.711744054763034
1.21716247483779,0.748694663218751,5242.70834193612,52290.6721355061,254.072395777415,10421595.6439162,0.717090782972127
3.75374964381521,0.503798121442145,5891.7126942292,47885.7821580969,249.85386748751,6557082.16770083,0.667772140429274
3.31710435187469,0.758747945927449,5733.61697896618,48930.0229462936,250.88148963672,10039288.6263289,0.679539160249282
0.81454979358706,0.522841946848363,3717.08012643166,63947.0689708313,263.988979178194,8486969.74353841,0.843998074362553
-3.04001904730966,0.697857136675929,1199.66680992887,87719.134187783,280.352165735462,14424050.8152778,1.09019163058037
-2.44662550197788,0.643375181814997,6701.93732848531,42813.356401844,244.587407364845,7687933.18222822,0.609892794792851
3.93795721185578,0.558330885566646,1947.33343674667,80016.4146373827,275.492332661147,10756890.0463575,1.0120034613962
-4.8253375087265,0.665977909047532,5751.68750653591,48809.7400863114,250.764031207517,8795272.22840499,0.678186206798926
0.00312557532789892,0.533776778170594,7627.25223062376,37561.8656402557,238.572860500946,5772369.10982223,0.548573870885803
-3.24920673167214,0.698132930512961,716.376029275493,93009.8595684018,283.493555809709,15090900.3894833,1.14313683537941
4.7680406058147,0.678411648973598,8732.32689678701,31986.4828536905,231.389875170884,6490655.8737768,0.481650552848613
2.29787341118082,0.515847603921802,251.455696512659,98340.4635959397,286.515537972668,11636336.807971,1.1959044851711
0.0883288906679391,0.516057158515796,7445.75524928525,38548.4282519242,239.752590879646,5692187.4932266,0.560211767224537
-0.204492671023558,0.5431379232445,7458.08076362276,38480.7734874599,239.672475036452,5982871.65196632,0.559415509209571
-4.48827711914308,0.505032318619608,360.78709744877,97065.212560745,285.804883866583,11279157.8470158,1.18333139337773
1.97929857152793,0.624697577441057,4911.23781300779,54663.7318103955,256.226954215449,8995335.79024272,0.743330026222301
-4.68540016870818,0.747582905686063,8490.85022992307,33143.4627006073,232.9594735055,7348799.93423043,0.495709470825865
-4.38409882068994,0.683367244479203,2699.16832661749,72832.4435872181,270.605405876986,12252234.2649391,0.937779742925403
0.24930456277028,0.648707772181001,7113.92536728386,40406.3742820388,241.909485112655,7416916.9970699,0.581976701188477
-4.11275193032095,0.759001009828135,5393.22004640608,51241.0388936132,253.09406969836,10402752.8478245,0.705412974237394
3.44516267307379,0.528181620412016,6952.57665028753,41335.6148928199,242.958251773131,6144553.02661301,0.592790513607151
3.42415488756537,0.771409476522104,7043.267390991,40811.2032490315,242.368761958559,8887138.44091678,0.586693554178564
2.36521936415048,0.529154723360229,357.475909808188,97103.6368756327,285.826406586247,11821475.777268,1.1837106878438
-3.43533685823882,0.648155575175267,2359.84870773436,76007.0487221854,272.810983399727,12006183.6312758,0.970743405444706
1.69195232071229,0.540356510987363,5806.18160426409,48448.4598971966,250.409819572283,7095891.6364688,0.67411866913206
0.222570972590525,0.663092118741592,4268.57487539267,59513.1272404959,260.404263309948,10188595.9066456,0.796290542275295
4.7617365836184,0.501545206119774,8739.18880361066,31954.0901201761,231.345272776531,4794794.53656806,0.481255557979394
1.56424415092256,0.728429267888146,6656.47440780015,43085.926293446,244.882916349299,8746525.7105787,0.613034948748847
3.25717990631967,0.754313388467545,5105.91252682082,53259.6922899707,254.961568575665,10648051.5158887,0.727832177657247
-0.353161268544923,0.774915257487739,2519.41426194052,74500.5221863074,271.773807297387,14136212.9214304,0.955133660230877
-0.582504880745701,0.796070744247404,2143.8990573701,78085.1120245867,274.214656127094,15053363.7212965,0.992178936328129
3.51982694974922,0.645382127788115,7988.07947137822,35661.2203667,236.227483436042,6708347.48823913,0.525987067912129
-4.28133983546009,0.574847004774675,3838.52565979214,62948.4222073695,263.199583211351,9219591.47339162,0.833309471275868
-3.61101079894946,0.528534751154897,7203.42876337777,39898.2465609345,241.327713038044,5984880.79664137,0.576043514674768
-3.18514346116491,0.646302494369594,843.326962668893,91595.7252400786,282.668374742652,13807742.1084601,1.1290428004775
-1.05381208296966,0.67278659102659,7654.59610307489,37415.0215603443,238.395125330013,7253948.1353301,0.546836696781272
3.57371426414239,0.727609035720178,212.668166584964,98796.1312490209,286.767656917198,16471349.2451323,1.20038951435544
3.30043996363523,0.523143171124722,8127.82529308237,34946.3782727376,235.319135594965,5354443.71630957,0.51743325034362
-4.46298817559474,0.695435506155113,8147.09690167919,34848.7153454877,235.193870139085,7102709.3129307,0.516262041531536
-0.955380230823825,0.647438688726309,4691.1266016929,56287.1719747196,257.657677088996,9533507.47403202,0.761155581493924
0.29975121071789,0.54697265145989,1015.5566856804,89705.1013926596,281.548881543077,11500676.1434594,1.11013490273942
-0.807949001462104,0.780434697540085,1480.61277045029,84757.3516720672,278.526016992073,15712608.0702262,1.06028845672137
1.67848756367775,0.674093811506617,6233.85959349513,45687.5797372494,247.629912642282,8464442.79215342,0.642840237843859
1.32534412209859,0.627563298514928,7393.69589345679,38835.2455379681,240.090976692531,6961363.46477148,0.563584497315755
-1.94886065550151,0.78171136840695,282.087880185962,97981.8071859833,286.316428778791,17584382.8220667,1.19237153373286
-0.599361152947229,0.694580836240021,6760.62273641489,42463.5781155722,244.205952213303,8248023.76359581,0.605855008016624
-4.90950922410853,0.632686841118995,8628.16254742346,32481.4818808508,232.066943441747,6124452.32340099,0.487677125595414
4.82709899734848,0.751937493643325,2888.04580327106,71112.4175466494,269.377702278738,13237597.0288382,0.919805995344051
-3.26456066027033,0.653301006903905,5684.49140383357,49258.2312024897,251.200805875082,8688304.68886317,0.683227666094362
-3.9444109337903,0.661413142651635,2898.66779214718,71016.6735483863,269.308659351043,11631963.0899338,0.918803065995987
-1.21800663984763,0.701290331048484,1772.84621448066,81763.0285819987,276.626499605876,13736115.2638573,1.02985389017241
-2.82543280374942,0.602933642164235,6937.2173684532,41424.9664637087,243.058087105054,7025737.61082959,0.593827868687603
-0.0229746036186231,0.56635476244631,6378.95493996128,44780.4113762039,246.686792890252,7003574.08383783,0.632485073717198
-1.49656086667737,0.668838029659229,2313.57740647726,76448.4985783465,273.111746857898,12444272.4970427,0.975306256702167
4.58521543414183,0.759755653628621,5218.20966699744,52463.155551518,254.231637164517,10602185.653145,0.719005478871442
4.26612344061888,0.616910265471115,3612.3376314426,64818.634521978,264.669805395623,10118040.9161687,0.853300579395966
-4.55726004131111,0.530850312596464,811.771855662563,91945.5874312974,282.873482938193,11374321.5257992,1.13253354877868
2.53726540115173,0.628654060361153,199.999049917565,98945.3351825994,286.850006175536,14247685.0030601,1.2018572374389
-2.1065112947612,0.582648123761554,4283.78466485034,59394.4695720676,260.305399678473,8938913.43077321,0.795004733965891
-0.732405679456186,0.61346119056102,2296.68541627667,76610.1724057048,273.221544794202,11432391.4356943,0.976976071436073
0.58519126616506,0.748449473844666,2861.33132222629,71353.6773954527,269.551346405529,13210345.8331925,0.922332031904531
4.49778997751985,0.615382203614972,2395.77299922459,75665.7395068737,272.57747550504,11359948.438629,0.967212157321656
-0.778672057685771,0.609014360596673,1437.64944468341,85204.9566391338,278.805278609558,12310868.7943717,1.06482022453558
4.82127405721796,0.601192393808921,3409.04324570385,66537.7067384698,265.991218902925,10059456.7607223,0.871579481504576
-1.83157019818872,0.539496217276786,6139.42651162648,46285.9484315414,248.243727674428,6841937.76945391,0.649649079091557
2.19143080912596,0.571788113232081,1650.82050223503,83002.7476726701,277.419666735472,11329194.035626,1.04247979921912
1.75970192866972,0.524309240476338,5875.58060436068,47991.5023093073,249.958726071656,6835536.9702282,0.668965652011414
0.481735168586689,0.622063625139528,3826.02924006604,63050.5935839661,263.280809939571,9989237.42897974,0.834404493962547
2.15731141776452,0.570765753381219,3708.79215624099,64015.6857613289,264.042850984434,9272482.17287005,0.844731314757612
1.77764489883581,0.582198993936637,1464.33697469572,84926.6932675441,278.631809664478,11739405.6521136,1.06200348662161
-3.10726452105432,0.620403765620726,1572.78217243785,83803.5250714638,277.926915879154,12383037.4319926,1.05061622380554
-3.66049686224618,0.532851124953993,5542.12929136773,50219.4352027988,252.12615960611,7191751.95477972,0.694003226069992
4.98747892937148,0.641589231785635,2234.29095606665,77209.753797132,273.627108785567,12028060.0715105,0.983162884521146
-3.20523080516101,0.709287339549611,5015.63178437443,53907.1404272222,255.548393401566,10105261.8160574,0.734988274429207
-4.76278489010061,0.568076393491567,8503.1182513803,33083.8780389915,232.879731366028,5576582.5172914,0.494987740857427
0.715836710072423,0.732584907105342,6318.7869778421,45154.8075866415,247.077884644026,9116926.85936249,0.636763531266392
3.90249774773823,0.522293856933815,5970.59830852341,47371.5246770302,249.341110994598,6742017.4982147,0.661959332242571
1.80798588369526,0.610099001433593,8655.82259451552,32349.4379973876,231.887153135649,5887492.85119596,0.48607122175063
-2.92412590789466,0.501249850676003,6881.84594004069,41748.3851462286,243.418001389735,5875615.11391879,0.597579148673461
-1.25971755118666,0.55970878293142,5451.17374857483,50841.4618936375,252.717370634264,7625571.16863439,0.700955512344828
-0.291820496238238,0.500614029547506,8531.50102348317,32946.3579299506,232.695243347359,4898752.7429345,0.493321058570023
4.78726410633889,0.551363023193969,467.508294218263,95833.3549635386,285.111196087581,12194137.6965022,1.17115625517172
-3.36026348609374,0.539656479063248,2223.98637696903,77309.1405050133,273.694088549701,10127052.3789498,0.984187526837946
3.7324001224346,0.573500431989971,8880.03410630819,31295.0525417618,230.429778308997,5396298.27515358,0.473202622443899
1.49866156155408,0.547841820246922,6848.28547410406,41945.4013575316,243.636144418324,6444869.99682328,0.599861595946743
-1.20571938497101,0.538917383841883,4138.08958900946,60539.0041092329,261.252417671438,8389434.01483058,0.807387023720032
-2.91444366003987,0.677696507596711,6002.94435522904,47161.9570408403,249.130861691011,8718475.32064772,0.659587087637048
-0.647238059364728,0.769350685391535,3564.69789158073,65218.2155959703,264.979463704725,12677633.8221481,0.857557469778885
-0.134826835516135,0.780497201324491,3219.92937501412,68169.8336910736,267.220459062408,13303782.5374081,0.888850895266236
-3.75108984592113,0.559761276190779,1713.96222157878,82359.374067132,277.009245559738,11025096.4630245,1.03593187866892
0.978431545842732,0.639069310880975,3265.27056046948,67775.5988917435,266.925741356948,10844930.4517855,0.884686319351519
-2.58558627306754,0.606118024997372,232.32676757578,98564.9730132998,286.639876010757,13696507.9868176,1.19811477139378
-1.12849692556644,0.650379027537571,4084.76447511013,60962.346413933,261.599030911784,10178620.9895715,0.811955687761038
0.88361787945748,0.573099641004958,2793.56811815098,71968.6244630156,269.991807232019,10181938.6467559,0.928763312525459
-2.32792657762601,0.519775363192804,8751.02913415039,31898.2584015021,231.268310628022,4962457.20381967,0.480574570771414
-1.96939942093384,0.625283420221218,4981.9924700005,54150.0081534871,255.767048944997,8939084.01871935,0.737668410691048
1.19365930241633,0.547615071767537,7525.68915780921,38111.378829297,239.23302047424,5987976.29353382,0.555063231714792
-2.1646744281649,0.506891323848375,3501.99292278999,65747.1952634026,265.387046001865,8404454.07730525,0.863185270444602
3.50854561389086,0.784801596152561,3960.84405156345,61955.4005641581,262.404513664838,12434930.1782566,0.822649035036865
4.80084288044672,0.623108307184444,7298.562360204,39363.8404288714,240.709344658674,6983586.84853824,0.56978795183072
2.45897223789451,0.786878747951865,8940.48739124762,31015.5795184977,230.03683195689,7353619.38792224,0.469777959894042
-1.47715842904498,0.726978140167249,4687.08414607989,56317.3481802817,257.683953050481,10709105.2162667,0.761485985622961
0.921020061461471,0.501964212645371,8347.80536391311,33844.6553533071,233.889265134565,5013726.28061711,0.504184390625657
-3.90839481231801,0.701060138899156,6549.30123778595,43734.0395783913,245.579541954391,8514339.06636742,0.620491196224169
4.14763539284515,0.709018355527754,5092.86615237592,53352.8631129478,255.046370009556,10022023.5173621,0.728862988660459
3.88862364739099,0.690755085537778,8707.46891745531,32104.0516512457,231.55145203654,6627256.17999792,0.483083540384834
3.44191991738442,0.660429226185015,7276.14532477529,39489.2414015692,240.855055388961,7419845.74760691,0.571257293018107
-2.22752514997264,0.558466090558479,8669.61704896038,32283.7484872671,231.797489181757,5380889.19616511,0.485271848464402
0.989725187242069,0.728835259951964,5723.73601739183,48995.8950265603,250.945715886953,9653410.83024403,0.680279827670163
-4.85818640489836,0.561480652546465,3178.95874771188,68527.6622047428,267.486768139873,9608956.24361501,0.892626920508399
-0.662728378428069,0.604173292760877,4154.02032500829,60412.9946105322,261.148867887446,9390327.12106618,0.80602597051238
-1.76780960747629,0.76600966247043,8241.68147327872,34372.5867675554,234.579070423688,7741882.79414851,0.510543151937844
-3.33711595780052,0.756192186423389,142.859665011087,99620.533583802,287.221412177428,17227600.2274434,1.20849392942914
-3.10001000082301,0.61444818423437,1341.88915455361,86209.5062742504,279.427720495402,12532554.2778684,1.0749743287164
-0.729647520056585,0.586825509572693,4069.80027239463,61081.5753114782,261.696298229435,9197708.51157635,0.813241302168476
-4.12224219915729,0.680327347842427,4855.57917518992,55070.6159110346,256.588735361266,9852012.34920761,0.747807007152616
1.03098476584137,0.773005964951781,475.687644269136,95739.4674866746,285.058030312251,17083254.5122857,1.170227095715
-0.213671780396271,0.772177362293626,5823.72185253773,48332.634879132,250.295807958505,10121623.7037917,0.672813412360151
2.12552115513237,0.675052197582682,8014.993048817,35522.6368368204,236.052545182689,6995949.42696527,0.52433134287544
2.18414072550238,0.593309645003071,913.200243692584,90824.8518119937,282.214198415998,12593904.2645096,1.12134244222372
